id,city_id,coords,status,status_code,year
976,8:041,"30.1670152660652,59.8489921206349,15.6827514152974 30.1670785146003,59.8489509921256,15.6826818687841 30.1675593026916,59.8490187954232,15.6821530619636 30.1678133518707,59.8490640810903,15.6818736344576 30.1679496484202,59.8491277608758,15.6817237054929 30.1680953336616,59.8492552809819,15.6815634276718 30.1680957475221,59.8493373773143,15.6815629415214 30.1679960310186,59.8493375045267,15.6816726094112 30.167977509869,59.849259992851,15.6816930118948 30.1678228078309,59.8491416053925,15.6818632017821 30.1675052104248,59.8490781561505,15.6822125259787 30.1670152660652,59.8489921206349,15.6827514152974",не определено,undefined,2016.0
977,8:042,"30.1616465993581,59.8485472851704,15.6886563608423 30.1617004800318,59.8484423172502,15.6885971669108 30.1618270986489,59.8483828690385,15.6884579407051 30.1619992876724,59.8483735360954,15.6882685609162 30.1620900904449,59.8484053506108,15.6881686709821 30.1621175510907,59.8484600479684,15.6881384328008 30.1620181268288,59.8485194622241,15.688247746788 30.1618732650895,59.8485561281072,15.688407051377 30.1617282939953,59.8485699890341,15.6885664928705 30.1616465993581,59.8485472851704,15.6886563608423",не определено,undefined,2016.0
978,8:043,"30.161146553835,59.8482423143092,15.6892065517604 30.1610379302901,59.8482743736355,15.6893260022625 30.1607388142879,59.8482793005456,15.6896549928933 30.1605481461512,59.8482156795845,15.6898647490889 30.1604750128113,59.848088062505,15.6899452768266 30.1605015041217,59.8479420798731,15.6899162409827 30.1605645631507,59.8478599061586,15.6898469403386 30.1606824034656,59.8478597624622,15.6897173263133 30.1609368962124,59.8480008405638,15.6894373130053 30.1611005038703,59.8480918597706,15.6892573023215 30.1612004355922,59.8481373465882,15.6891473559663 30.1612187860121,59.8481829342566,15.6891271425411 30.161146553835,59.8482423143092,15.6892065517604",не определено,undefined,2016.0
979,8:044,"30.1704943337219,59.848618226383,15.6789252376184 30.1703765824348,59.8486366231634,15.6790547352284 30.1703310261141,59.8485910729984,15.6791048515588 30.170412400445,59.8485499191785,15.6790153710172 30.1705118092998,59.8484904978044,15.6789060607553 30.1705114361487,59.8484175234909,15.6789064975455 30.1703301874114,59.8484268803327,15.6791058341041 30.1701219751073,59.8484818797831,15.6793348100036 30.1699949735538,59.8484638001147,15.67947449442 30.1700307670234,59.8483725349609,15.6794351637363 30.1702116684314,59.848294765748,15.6792362295091 30.1705921798448,59.8482532251888,15.6788177508861 30.1709819901835,59.8482572802814,15.6783890295774 30.1711365115411,59.8483391764918,15.6782190557569 30.1709464779289,59.8484032767601,15.6784280389547 30.1707382216553,59.8484491559523,15.6786570651457 30.1704943337219,59.848618226383,15.6789252376184",не определено,undefined,2016.0
980,8:045,"30.1737288311367,59.8484680507473,15.6753679802641 30.1736021616791,59.8485138268396,15.6755072791129 30.1734935497723,59.8485458969581,15.6756267221645 30.1734395162844,59.8486143813507,15.6756861303002 30.1734671618088,59.8487010033924,15.6756557058543 30.1733682771962,59.848860766821,15.6757644163445 30.1731871668976,59.8488974928608,15.6759635899216 30.1731866694373,59.8488017129924,15.6759641608223 30.1732225513941,59.8487286910121,15.6759247146547 30.1732040895012,59.8486648617815,15.6759450379759 30.1731402565036,59.8485919709021,15.6760152578354 30.173139996003,59.8485418005927,15.6760155586526 30.173184963898,59.8484733274534,15.6759661221877 30.1732297441467,59.848368366749,15.675916899927 30.173292723103,59.8482770654702,15.6758476598188 30.1734466592259,59.8482449358413,15.6756783714518 30.1736458718837,59.8482036247972,15.6754592871293 30.1739268791027,59.8482032540477,15.6751502342522 30.1740628981045,59.8482121967181,15.675000638701 30.1741359884457,59.8483215627147,15.6749202292413 30.1739641605579,59.8483993258684,15.6751091843471 30.1737288311367,59.8484680507473,15.6753679802641",не определено,undefined,2016.0
981,8:046,"30.1734471411687,59.8500802589728,15.675677404739 30.1733563214342,59.8500484512537,15.6757772918791 30.1733469008201,59.8499800504317,15.6757876649499 30.1733829238928,59.849934393156,15.6757480604574 30.1735006074297,59.8499023119801,15.6756186457351 30.1735913778381,59.8499249962722,15.6755188144743 30.1735917102672,59.8499888493303,15.6755184354261 30.1735555924599,59.8500162626314,15.6755581507459 30.1735558536013,59.8500664329283,15.6755578545853 30.1734471411687,59.8500802589728,15.675677404739",не определено,undefined,2016.0
982,8:047,"30.1743527146543,59.8498966260985,15.6746815470979 30.17423460506,59.849846611734,15.6748114470392 30.174125775059,59.8498376335621,15.6749311340973 30.174080091346,59.8497692796683,15.6749813864008 30.1741250367132,59.8496962457369,15.6749319741502 30.1742517830088,59.8496641508552,15.6747925905511 30.1744602806559,59.849663874878,15.6745632961392 30.1745421793123,59.8497230591067,15.6744732167572 30.174587838457,59.8497868513088,15.6744229923934 30.1745880772693,59.84983246086,15.6744227204472 30.1745792750609,59.8498826431699,15.6744323913008 30.174479628559,59.8498964580522,15.6745419753715 30.1743527146543,59.8498966260985,15.6746815470979",не определено,undefined,2016.0
983,8:048,"30.1645613865634,59.8489675142094,15.6854502717033 30.1644663558433,59.8489984190532,15.6855547735468 30.1643847369863,59.848991679508,15.6856445455924 30.1642691585967,59.8489918236932,15.6857716627419 30.1642417445278,59.8489473888674,15.685801836662 30.1643162273713,59.8488857231359,15.6857199510559 30.164418258517,59.8488958579597,15.6856077294797 30.1645613865634,59.8489675142094,15.6854502717033",не определено,undefined,2016.0
984,5:091,"30.2486571674557,59.8654725490102,15.5930235292763 30.2471064474653,59.8654959907425,15.5947274006903 30.247111339483,59.8654677605499,15.5947219515219 30.2481876143241,59.8654452133132,15.5935393646359 30.2481877098667,59.865458040415,15.5935392947868 30.248662057633,59.8654443187618,15.5930180819705 30.2486571674557,59.8654725490102,15.5930235292763",не определено,undefined,2016.0
985,5:091,"30.2468922195798,59.8655015228898,15.5949627961963 30.2455097724952,59.8655143682603,15.5964817693457 30.2455146658687,59.8654861381262,15.5964763211086 30.2468868521495,59.8654656159819,15.5949685974047 30.2468922195798,59.8655015228898,15.5949627961963",не определено,undefined,2016.0
986,5:092,"30.2524798279739,59.8740735531954,15.588848862797 30.2526445102107,59.8734590311049,15.588666094467 30.2526802422581,59.8733859878849,15.5886266259477 30.2527402128555,59.8733189791973,15.5885605448857 30.2528609354799,59.8732883411459,15.58842784632 30.2530060335988,59.873281981353,15.5882684476674 30.2531634120194,59.8732999227127,15.5880956305191 30.2531485339829,59.8733563932754,15.5881121493876 30.2530055979426,59.8733489707899,15.5882691303268 30.2528780668697,59.8733543463829,15.588409230113 30.2528120626553,59.8733980874751,15.5884818658233 30.2527717855514,59.8734699996508,15.5885263262317 30.2526129265764,59.8740793794121,15.5887026824057 30.2524798279739,59.8740735531954,15.588848862797",не определено,undefined,2016.0
987,5:093,"30.2560187717401,59.8775349369425,15.5849728677422 30.2558286391039,59.8775866167912,15.5851818518713 30.2556179871536,59.8776246530694,15.5854133265093 30.2554749868548,59.8776112477859,15.5855703391135 30.255311205868,59.8775499924287,15.5857500154525 30.2552224059422,59.8775056954847,15.5858473991975 30.2551606409261,59.8774374009195,15.5859150113538 30.2552354120763,59.8774269940058,15.5858328565955 30.2553517184435,59.877508865702,15.5857053892687 30.2554746194977,59.8775633585825,15.5855705849826 30.2555904538755,59.8775836582341,15.5854434352368 30.2557264399426,59.8775697115997,15.5852940417826 30.2559777083643,59.8775042305957,15.5850178673863 30.2560187717401,59.8775349369425,15.5849728677422",не определено,undefined,2016.0
988,5:094,"30.2552676263301,59.8724726329713,15.585781738162 30.2552318305684,59.8724624401754,15.5858210287988 30.2559623894505,59.8719119998004,15.5850168345496 30.2559982061328,59.8719247585484,15.5849775308743 30.2552676263301,59.8724726329713,15.585781738162",вырублено,felled,2015.0
989,13:049,"30.2800651314305,59.9659129850948,15.559032429941 30.2798946450513,59.9658401791107,15.5592186730355 30.2799230485924,59.965821801896,15.5591874467209 30.2800965282433,59.9658943459291,15.5589979235083 30.2800651314305,59.9659129850948,15.559032429941",возникающий очаг,injured_emerging,2016.0
990,5:096,"30.2391501612568,59.8535295224911,15.6034428505227 30.2378449872353,59.8529341185275,15.6048762807623 30.2379470514455,59.8528824028171,15.6047639865428 30.2392624332112,59.853472634069,15.603319324553 30.2391501612568,59.8535295224911,15.6034428505227",возникающий очаг,injured_emerging,2016.0
991,5:097,"30.2607808987699,59.891633600451,15.5797939421609 30.2608524364616,59.8911928654288,15.5797137282789 30.2609045350162,59.8912159513196,15.5796566242352 30.2611959578195,59.8915979956215,15.579338167794 30.2611848074498,59.8916472942234,15.5793505972251 30.2607808987699,59.891633600451,15.5797939421609",не определено,undefined,2016.0
992,17:092,"30.3963369869104,59.8663313097105,15.4308466119692 30.3973969686514,59.8662778732106,15.4296826962382 30.3974051153825,59.8663164971932,15.4296740461141 30.3963451778814,59.8663737987148,15.4308379460126 30.3963369869104,59.8663313097105,15.4308466119692",действующий очаг,injured_active,2016.0
993,17:092,"30.3923074663756,59.866532749523,15.4352712696418 30.3944350472196,59.8664181796355,15.4329349892214 30.394443419337,59.8664761283131,15.4329262347892 30.3923234275353,59.8665829455478,15.4352541258559 30.3923074663756,59.866532749523,15.4352712696418",действующий очаг,injured_active,2016.0
994,17:092,"30.3901721849219,59.8666473078241,15.4376160204411 30.3901803218019,59.8666859322641,15.4376073749736 30.3885364891871,59.8667642231978,15.4394124001265 30.3885283075528,59.8667217337025,15.4394210707396 30.3901721849219,59.8666473078241,15.4376160204411",действующий очаг,injured_active,2016.0
995,17:092,"30.3866926909602,59.8668314861727,15.441436862573 30.3867008697583,59.8668739757851,15.4414281947538 30.3852489787816,59.8669362028601,15.4430224290118 30.3852484871917,59.8668936898953,15.4430226581171 30.3866926909602,59.8668314861727,15.441436862573",действующий очаг,injured_active,2016.0
996,12:083,"30.485025359144,59.8409477234366,15.333264708519 30.4849740120337,59.840937606332,15.3333209846169 30.4849526349159,59.8408758456161,15.3333438467234 30.4849517357661,59.8408140102708,15.3333442276344 30.4849606262064,59.8407212186222,15.3333335546777 30.4850214622366,59.8406797686097,15.3332663569599 30.4850616683659,59.8406280880761,15.3332217056304 30.4851698756336,59.8403236483208,15.3330999165773 30.485231385415,59.8403285746555,15.3330324329436 30.485025359144,59.8409477234366,15.333264708519",без признаков поражения,uninjured,2016.0
997,12:084,"30.510945575039,59.8396188969062,15.3047951441258 30.5108767149151,59.8396307468797,15.3048708643764 30.5107182748458,59.839503952617,15.3050434440374 30.5106953679457,59.8395109908218,15.3050686651841 30.5107063828553,59.8396290909051,15.3050578283146 30.5106327047475,59.8396270599281,15.3051386903971 30.5106444567236,59.8394926563767,15.3051243601367 30.5107268777908,59.8394645387524,15.3050335813314 30.510945575039,59.8396188969062,15.3047951441258",возникающий очаг,injured_emerging,2016.0
998,12:084,"30.5102454479863,59.8395868646919,15.3055633790791 30.5102734181954,59.8396099205747,15.3055329183117 30.5096688487213,59.8398068501302,15.3061986835673 30.5096362403352,59.839781494304,15.3062342116609 30.5102454479863,59.8395868646919,15.3055633790791",возникающий очаг,injured_emerging,2016.0
999,12:085,"30.502401012112,59.8319088939634,15.3140962384641 30.5023244589784,59.8318674888331,15.3141798796132 30.5025782205816,59.831758802346,15.3139001280069 30.5027098104086,59.8317878356729,15.3137559276074 30.502401012112,59.8319088939634,15.3140962384641",без признаков поражения,uninjured,2016.0
1000,12:086,"30.5029169244658,59.8337608360519,15.3135485975072 30.5029603396906,59.8337915576647,15.3135012406856 30.5016840083332,59.8341979577677,15.314906806685 30.5016405473115,59.8341641474824,15.3149541839957 30.5029169244658,59.8337608360519,15.3135485975072",без признаков поражения,uninjured,2016.0
1001,12:087,"30.5001029038839,59.8359992521613,15.3166611716151 30.5000988394706,59.8358575619509,15.3166641946882 30.5001629231774,59.8358582961223,15.3165938388556 30.5001650331672,59.8359990161652,15.3165929550305 30.5001029038839,59.8359992521613,15.3166611716151",возникающий очаг,injured_emerging,2016.0
1002,12:088,"30.5005018865014,59.839114778798,15.3162550115958 30.5005714503273,59.8391163670013,15.3161786543205 30.5005808232394,59.8397408651413,15.3161747958511 30.5005092765247,59.8397402205231,15.3162533352152 30.5005018865014,59.839114778798,15.3162550115958",возникающий очаг,injured_emerging,2016.0
1003,12:088,"30.5005757658411,59.8399193933814,15.3161821877584 30.5005734640499,59.840671626192,15.3161924751475 30.5005152250093,59.8406728248988,15.3162564225495 30.5005136052713,59.8399178919387,15.3162504145876 30.5005757658411,59.8399193933814,15.3161821877584",возникающий очаг,injured_emerging,2016.0
1004,10:004,"29.9780162383174,60.0956121641078,15.8899188851938 29.9779305997268,60.0955415439543,15.8900124747306 29.9779863074929,60.0955244369491,15.8899515913799 29.9780676588086,60.095599334838,15.8898626836017 29.9780162383174,60.0956121641078,15.8899188851938",возникающий очаг,injured_emerging,2016.0
1005,10:005,"29.9739562951877,60.094299988296,15.8943563112989 29.9739134766058,60.0942700259957,15.8944031139836 29.9740848927972,60.0942080128958,15.8942157644778 29.9741277131338,60.0942358355049,15.8941689580679 29.9739562951877,60.094299988296,15.8943563112989",возникающий очаг,injured_emerging,2016.0
1006,9:006,"29.7906550301125,59.9925922848587,16.095589350909 29.7906755583437,59.9926060880511,16.0955666936934 29.7901488846782,59.9927584464556,16.0961434077471 29.7901386966619,59.9927394960481,16.0961547587067 29.7906550301125,59.9925922848587,16.095589350909",возникающий очаг,injured_emerging,2016.0
1007,12:089,"30.5057390454112,59.834651855546,15.3104591062292 30.505991749225,59.8348444944562,15.3101836368442 30.5061063423758,59.8348054013112,15.3100574146956 30.5061507236048,59.8348383612601,15.3100090287626 30.5060306871809,59.8348802364406,15.3101412551478 30.506397040061,59.8351659633243,15.3097419813275 30.5065334900098,59.8351212638551,15.3095917031169 30.5065724283476,59.8351570056786,15.3095493232831 30.5064415053684,59.8352044450053,15.3096935600042 30.5070798561633,59.8357017142989,15.3089978629723 30.5072024122324,59.8356619424596,15.3088628901169 30.5072468552504,59.8356932195467,15.3088144212961 30.5070649007514,59.8357552832995,15.3090148391202 30.5056836833396,59.834670495174,15.3105200817809 30.5057390454112,59.834651855546,15.3104591062292",без признаков поражения,uninjured,2016.0
1008,12:090,"30.5088950954962,59.8370063200808,15.3070185668766 30.5089824079857,59.8369765331283,15.3069223957136 30.5095053764828,59.8373769911007,15.3063524672762 30.5094083855458,59.8374117240414,15.3064593123272 30.5088950954962,59.8370063200808,15.3070185668766",действующий очаг,injured_active,2016.0
1009,12:091,"30.5095955372013,59.8375337067059,15.3062551338226 30.5096612722918,59.8375076849513,15.3061826946214 30.5099528219036,59.8377405426863,15.3058650763705 30.5098818577997,59.8377632889484,15.3059432227165 30.5095955372013,59.8375337067059,15.3062551338226",без признаков поражения,uninjured,2016.0
1010,12:092,"30.5114640468404,59.8384031298759,15.3042130516842 30.5110691640855,59.8380905320083,15.304643237032 30.511146726535,59.8380607814709,15.3045577732846 30.511531931828,59.8383783249047,15.3041382627562 30.5114640468404,59.8384031298759,15.3042130516842",без признаков поражения,uninjured,2016.0
1011,6:045,"30.5804015792246,59.8127607248096,15.2282284926623 30.5801804399506,59.8126264413594,15.2284697061405 30.5802855004879,59.8125840470428,15.2283538170159 30.5805011510828,59.8127176267182,15.2281186236069 30.5804015792246,59.8127607248096,15.2282284926623",без признаков поражения,uninjured,2016.0
1012,6:046,"30.5761124313006,59.8085385478896,15.2328881239519 30.5764243749755,59.8083927496363,15.2325437655672 30.5764804062599,59.8084239527912,15.2324825963005 30.5761615261937,59.8085697818096,15.2328345738351 30.5761124313006,59.8085385478896,15.2328881239519",действующий очаг,injured_active,2016.0
1013,6:047,"30.5766230092768,59.8085141809557,15.2323270495981 30.5768019189386,59.8084306978614,15.2321295496076 30.576853266587,59.8084584272152,15.2320734858513 30.5766696712916,59.8085384364771,15.2322760885581 30.5766230092768,59.8085141809557,15.2323270495981",без признаков поражения,uninjured,2016.0
1014,6:048,"30.5770757213526,59.8083526222148,15.2318278914317 30.5770311391502,59.8083283577168,15.2318765660748 30.5773775568194,59.8081707586777,15.2314942013472 30.577426551134,59.8081961687737,15.2314406922087 30.5770757213526,59.8083526222148,15.2318278914317",возникающий очаг,injured_emerging,2016.0
1015,6:049,"30.5782157353736,59.8076105498258,15.2305668881163 30.578248425698,59.8076290423842,15.2305312054232 30.5781108364322,59.8076948737719,15.2306831134483 30.5780688772276,59.8076752576113,15.2307289671153 30.5782157353736,59.8076105498258,15.2305668881163",без признаков поражения,uninjured,2016.0
1016,6:049,"30.5777539480765,59.8080486693137,15.2310793362558 30.5777096775865,59.8080290623978,15.2311277249828 30.578072312705,59.8078737201926,15.2307275682688 30.5781119797386,59.8078945114973,15.2306842496619 30.5777539480765,59.8080486693137,15.2310793362558",без признаков поражения,uninjured,2016.0
1017,6:049,"30.5775175645318,59.8081510421718,15.2313401903957 30.5774755865014,59.8081302597786,15.2313860459253 30.5775765496856,59.8080855564474,15.2312746169046 30.5776208403102,59.8081063276057,15.2312262225896 30.5775175645318,59.8081510421718,15.2313401903957",без признаков поражения,uninjured,2016.0
1018,6:050,"30.5789813796373,59.807833571269,15.229728625156 30.5790467111249,59.8078084351776,15.2296565659344 30.5791021845705,59.8078468441595,15.2295960998163 30.5790368993566,59.8078747411791,15.2296681404114 30.5789813796373,59.807833571269,15.229728625156",без признаков поражения,uninjured,2016.0
1019,6:051,"30.5789441660753,59.8085322533733,15.2297778930515 30.5788952731215,59.8085573170923,15.229831892997 30.5788509036847,59.8085271417043,15.2298802603036 30.5788997966279,59.8085020780017,15.2298262584955 30.5789441660753,59.8085322533733,15.2297778930515",без признаков поражения,uninjured,2016.0
1020,14:009,"29.8963815441892,59.8717849723038,15.9804414073005 29.8962442469678,59.8718193530489,15.9805922554806 29.8960938246516,59.8716628844128,15.980759232305 29.8962356944568,59.8716285076892,15.9806033484638 29.8963815441892,59.8717849723038,15.9804414073005",без признаков поражения,uninjured,2016.0
1021,14:010,"29.8970458113104,59.8714038159745,15.9797134557739 29.8973056256962,59.8716776306847,15.9794250288978 29.8971683303932,59.8717120123941,15.9795758761466 29.8969176766823,59.8714336051792,15.9798542605713 29.8970458113104,59.8714038159745,15.9797134557739",возникающий очаг,injured_emerging,2016.0
1022,14:011,"29.8996387240282,59.8772968731588,15.9768082294613 29.8998522601474,59.8772663787952,15.9765734495595 29.8998704346206,59.8773062461965,15.9765531057492 29.8996569090711,59.8773336753821,15.9767878977582 29.8996387240282,59.8772968731588,15.9768082294613",без признаков поражения,uninjured,2016.0
1023,14:011,"29.8971479900604,59.8781380149419,15.979542565532 29.8971722135734,59.8781932161392,15.9795154277235 29.8967634301235,59.8782511452165,15.9799648728222 29.8967270215811,59.878192867862,15.9800054477528 29.8971479900604,59.8781380149419,15.979542565532",без признаков поражения,uninjured,2016.0
1024,14:011,"29.8933238487958,59.8782514698729,15.9837507996708 29.8932814159135,59.8781717275481,15.9837982002646 29.8934644480914,59.8781473500374,15.9835969489068 29.8934946867149,59.8782270824445,15.9835629714653 29.8933238487958,59.8782514698729,15.9837507996708",без признаков поражения,uninjured,2016.0
1025,14:011,"29.8965991036611,59.8781437164455,15.9801466679201 29.895799834695,59.8782595829387,15.981025416404 29.895793840572,59.8782258553089,15.9810323044658 29.8965869826019,59.8781191815281,15.9801602214575 29.8965991036611,59.8781437164455,15.9801466679201",без признаков поражения,uninjured,2016.0
1026,14:012,"29.8959325359909,59.8825325227157,15.9808427840471 29.8962586070998,59.8824879438565,15.9804843040183 29.8962824949885,59.882529349353,15.9804576635361 29.8959530016568,59.8825704759548,15.9808199359104 29.8959325359909,59.8825325227157,15.9808427840471",действующий очаг,injured_active,2016.0
1027,8:049,"30.1527787993333,59.8249269246142,15.6984398523346 30.1527789710862,59.824964448006,15.6984396018088 30.1525953979739,59.8249728183091,15.69864165131 30.1519907202203,59.8250088658363,15.6993071716279 30.151343036936,59.8250884650184,15.7000199574977 30.1506144797693,59.8251980634613,15.7008217116818 30.1505927069212,59.825160021564,15.7008457398042 30.1513266659126,59.8250509602462,15.7000380363315 30.1519743485071,59.8249713608816,15.6993252495304 30.1525844246562,59.8249353071728,15.6986537901685 30.1527787993333,59.8249269246142,15.6984398523346",возникающий очаг,injured_emerging,2016.0
1028,8:050,"30.1517508029364,59.8257897443123,15.699569995515 30.1517550016009,59.825822368609,15.6995653221384 30.1514026586151,59.8258309316566,15.6999531304464 30.1514025291065,59.825802381246,15.6999533195049 30.1517508029364,59.8257897443123,15.699569995515",возникающий очаг,injured_emerging,2016.0
1029,8:050,"30.1520426792523,59.8258444683667,15.6992486445233 30.1518766244787,59.8258466993044,15.6994314147159 30.1518680598988,59.8257447447763,15.6994410054758 30.1519531065012,59.8257426073644,15.6993474010378 30.1520382294931,59.8257567835888,15.6992536820471 30.1520426792523,59.8258444683667,15.6992486445233",возникающий очаг,injured_emerging,2016.0
1030,8:051,"30.1513626908029,59.8259492573705,15.6999969342723 30.1510224789141,59.8259537268766,15.7003713911399 30.1510223405029,59.8259231371886,15.7003715950996 30.1513625335838,59.8259145891281,15.6999971633777 30.1513626908029,59.8259492573705,15.6999969342723",без признаков поражения,uninjured,2016.0
1031,8:052,"30.1516582359924,59.8268111369552,15.69967026636 30.1516583749879,59.8268417258493,15.6996700633317 30.1513505472592,59.8268441193403,15.7000088747591 30.1513379070243,59.8264981317187,15.700023336336 30.151424316358,59.8264980323717,15.6999282268807 30.1514419372894,59.8268107054515,15.6999083384871 30.1516582359924,59.8268111369552,15.69967026636",возникающий очаг,injured_emerging,2016.0
1032,8:053,"30.204422716369,59.8496626456877,15.641615267843 30.2043074249047,59.8496628245639,15.6417420394719 30.2044221162414,59.8495647602179,15.6416158517823 30.204422716369,59.8496626456877,15.641615267843",возникающий очаг,injured_emerging,2016.0
1033,15:044,"30.2865785173862,60.0274187928716,15.5523643232882 30.2865848170307,60.0274364650249,15.5523575842381 30.285454281942,60.0275373779277,15.5535942250863 30.2854479849831,60.0275197057158,15.5536009613425 30.2854416859318,60.027502033771,15.5536076994613 30.2865722193268,60.0274011209774,15.5523710576817 30.2865785173862,60.0274187928716,15.5523643232882",возникающий очаг,injured_emerging,2016.0
1034,8:054,"30.1838614676326,59.8549374941925,15.6642256956547 30.1837749847224,59.8549376148663,15.6643207836896 30.1836615885156,59.8539770353564,15.6644452288747 30.1819178025084,59.8540229603339,15.6663626087829 30.1819175453276,59.8539758300575,15.6663628853858 30.1837405812322,59.8539261695593,15.6643583606929 30.1838614676326,59.8549374941925,15.6642256956547",без признаков поражения,uninjured,2016.0
1035,8:055,"30.1825471487218,59.8557695447474,15.6656710002571 30.184548411227,59.8553498329514,15.6634705187753 30.1845774011969,59.8553787950298,15.6634386526421 30.1825689482934,59.8558021427614,15.6656470410526 30.1825471487218,59.8557695447474,15.6656710002571",возникающий очаг,injured_emerging,2016.0
1036,8:056,"30.1994803581105,59.8479015241774,15.6470486037433 30.1995307946927,59.8479014477827,15.6469931416214 30.1995458794841,59.8480138127112,15.6469766199589 30.20082839596,59.8480046129393,15.6455663274974 30.2008041166313,59.8475623472544,15.6455927472562 30.2007176550289,59.84756247904,15.6456878241152 30.2007088113417,59.8472905859617,15.6456973813474 30.1990445289061,59.8473148637029,15.6475275252014 30.198965466004,59.8473476122271,15.6476144846529 30.1990043493339,59.8478261097317,15.6475719986483 30.1989395001299,59.847826207694,15.6476433062926 30.1989148999765,59.8473259356258,15.6476700752974 30.1990299458952,59.8472858819471,15.6475435458124 30.2007447077228,59.8472687782799,15.6456578923389 30.2007679164749,59.8475333994337,15.6456325352192 30.2008471969307,59.8475369038425,15.6455453597009 30.200864576937,59.8480299360204,15.6455265581608 30.1994883662013,59.8480356530663,15.6470398763195 30.1994803581105,59.8479015241774,15.6470486037433",не определено,undefined,2016.0
1037,8:057,"30.2120848698426,59.847271371758,15.6331881694496 30.2121208120144,59.8472582620352,15.6331486376002 30.2138795684701,59.8484844392293,15.631216077134 30.2138220400041,59.8485026595466,15.6312793493271 30.2120848698426,59.847271371758,15.6331881694496",не определено,undefined,2016.0
1038,15:040,"30.320770555316,59.9924028896845,15.5146757224575 30.3208004757697,59.9924127684811,15.514643070288 30.319041199415,59.9937499345313,15.516579195857 30.3190112782836,59.9937400561275,15.5166118424386 30.3189813587395,59.9937301771873,15.5166444880888 30.3207406369897,59.9923930119278,15.5147083681077 30.320770555316,59.9924028896845,15.5146757224575",действующий очаг,injured_active,2016.0
1039,15:046,"30.3149953814264,59.9978783732325,15.521040356718 30.3148617271607,59.9979851967279,15.5211874712259 30.3148049223957,59.9979746815395,15.5212495205924 30.314952687939,59.9978607246955,15.5210869079456 30.3149953814264,59.9978783732325,15.521040356718",возникающий очаг,injured_emerging,2016.0
1040,17:093,"30.3779676965293,59.8617428268747,15.4509794665501 30.3783120367982,59.8618046853934,15.4506018264219 30.3784446331424,59.8619268573728,15.4504570830613 30.3783822614706,59.8619364631445,15.4505256256089 30.3782686233055,59.8618330914744,15.4506496852264 30.3779368483109,59.8617774808539,15.451013575308 30.3779676965293,59.8617428268747,15.4509794665501",действующий очаг,injured_active,2016.0
1041,17:093,"30.3762053607471,59.8617070202043,15.4529141942039 30.3762237483246,59.8616755437225,15.4528937917203 30.3764366339486,59.8617157869626,15.452660324052 30.3764923670965,59.8616716337683,15.452598830685 30.3777322032852,59.8619131897655,15.4512391956523 30.3777076740965,59.861954111207,15.4512664079666 30.3765930057405,59.8617310515088,15.4524887381122 30.3765684773762,59.8617719727346,15.4525159494951 30.3762053607471,59.8617070202043,15.4529141942039",действующий очаг,injured_active,2016.0
1042,17:093,"30.3787711266196,59.862067325109,15.4500995790586 30.3788081846271,59.862029510524,15.4500586334616 30.3789646661763,59.8620541993461,15.4498869953677 30.3791467123225,59.8621290924025,15.44968763832 30.3790037605392,59.862195493715,15.4498450495303 30.3787711266196,59.862067325109,15.4500995790586",действующий очаг,injured_active,2016.0
1043,17:094,"30.3738894972514,59.8596698165927,15.4554432965815 30.3737705140658,59.8596450153718,15.4555737804621 30.3737090267331,59.8597331755834,15.4556418843567 30.3736339513936,59.8597239619238,15.4557242598385 30.3737323958313,59.859588560939,15.4556152615696 30.3739139216091,59.8596194695364,15.4554161420092 30.3738894972514,59.8596698165927,15.4554432965815",возникающий очаг,injured_emerging,2016.0
1044,17:094,"30.373246278517,59.8602529786186,15.4561534682289 30.373314084187,59.8601710847879,15.4560784697533 30.3733829131177,59.8601803171242,15.4560029534623 30.3733089280343,59.8602685136119,15.456084780395 30.373246278517,59.8602529786186,15.4561534682289",возникающий очаг,injured_emerging,2016.0
1045,17:095,"30.3720130953571,59.8605989847747,15.4575098445639 30.3723518655009,59.8601643806167,15.4571349788457 30.37243318935,59.8601735781312,15.4570457404479 30.3720819242915,59.8606082177912,15.4574343301356 30.3720130953571,59.8605989847747,15.4575098445639",возникающий очаг,injured_emerging,2016.0
1046,17:096,"30.370342401595,59.8602580315825,15.4593420838937 30.3701224477037,59.8601423820608,15.4595828456804 30.370452756238,59.8595066954122,15.4592159762979 30.3705341462678,59.859522178757,15.4591267043725 30.3702034911138,59.8601264426165,15.4594937488437 30.370392171935,59.8602390379066,15.4592873072252 30.370342401595,59.8602580315825,15.4593420838937",действующий очаг,injured_active,2016.0
1047,17:096,"30.3723245596703,59.8599570617841,15.4571635862812 30.372065955756,59.8602971678489,15.4574497994035 30.3719845966408,59.8602848287039,15.4575390527025 30.3722494140069,59.8599415626871,15.4572459980845 30.3723245596703,59.8599570617841,15.4571635862812",действующий очаг,injured_active,2016.0
1048,17:096,"30.3718499225506,59.8605334562803,15.4576885774732 30.3709624099031,59.8603914090897,15.4586621625349 30.3709806618016,59.8603473648197,15.4586418317631 30.3718757051789,59.8604925321311,15.4576599961147 30.3718499225506,59.8605334562803,15.4576885774732",действующий очаг,injured_active,2016.0
